estimates,variances
0.015641070844833724,0.004134686219893054
1.7092679334819442e-16,1.4857439541944535e-15
3.7222599365123087e-06,9.131545641239027e-06
0.0036660630562923447,0.0114053568475974
0.1426752735626854,0.14335448920891147
2.3488323164957698e-05,4.8216356877479744e-05
1.2368199454737259,1.3020424590314743
0.7541950196458472,0.23912418199519822
